20583,,Yes,HW Development IoT comms,Unofficial 
20595,,Yes,0 A.D. Empires Ascendant,Unofficial 
20808,,Yes,Ableton Link,Unofficial 
21025,Yes,,"Starbound Server (default), Starbound",Unofficial 
22000,Yes,,Syncthing (default),Unofficial 
22136,Yes,,FLIR Systems Camera Resource Protocol,Unofficial 
22222,Yes,,"Davis Instruments, WeatherLink IP",Unofficial 
23073,,,Soldat Dedicated Server,Unofficial 
23399,,,Skype default protocol,Unofficial 
23513,?,?,Duke Nukem 3Dsource ports,Unofficial 
24441,Yes,Yes,Pyzor spam detection network,Unofficial 
24444,,,NetBeans integrated development environment,Unofficial 
24465,Yes,Yes,Tonido Directory Server for Tonido which is a Personal Web App and P2P platform,Official 
24554,Yes,Yes,"BINKP, Fidonet mail transfers over TCP/IP",Official 
24800,,,Synergy: keyboard/mouse sharing software,Unofficial 
24842,,,StepMania: Online: Dance Dance Revolution Simulator,Unofficial 
25565,Yes,,Minecraft (Java Edition) multiplayer server[334][335],Unofficial 
,,Yes,Minecraft (Java Edition) multiplayer server query[336],Unofficial 
25575,,Yes,Minecraft (Java Edition) multiplayer server RCON[337],Unofficial 
25826,,Yes,collectd default port[338],Unofficial 
26000,Yes,Yes,id Software's Quake server,Official 
,Yes,,EVE Online,Unofficial 
,,Yes,"Xonotic, an open-source arena shooter",Unofficial 
26900–26901,Yes,,EVE Online,Unofficial 
26909-26911,Yes,,Action Tanks Online,Unofficial 
27000,Yes,,PowerBuilder SySAM license server,Unofficial 
27000–27006,,Yes,id Software's QuakeWorld master server,Unofficial 
27000–27009,Yes,Yes,FlexNet Publisher's License server (from the range of default ports),Official 
27000–27015,No,Yes,Steam (game client traffic)[339],Unofficial 
27015,No,Yes,GoldSrc and Source engine dedicated server port[339],Unofficial 
27015-27018,,Yes,"Unturned, a survival game",Unofficial 
27015–27030 ,No,Yes,Steam (matchmaking and HLTV)[339],Unofficial 
,Yes,Yes,Steam (downloads)[339],Unofficial 
27016,,,Magicka and Space Engineers server port,Unofficial 
27017,Yes,No,MongoDB daemon process (mongod) and routing service (mongos)[340],Unofficial 
27031,Ports 27036 & 27037,Yes,Steam (In-Home Streaming)[339],Unofficial 
27036,Yes,Yes,Steam (In-Home Streaming)[339],Unofficial 
27037,Yes,Ports 27031 & 27036,Steam (In-Home Streaming)[339],Unofficial 
27374,,,Sub7 default.,Unofficial 
27500–27900,,Yes,id Software's QuakeWorld,Unofficial 
27888,,Yes,Kaillera server,Unofficial 
27901–27910,,Yes,id Software's Quake II master server,Unofficial 
27950,,Yes,OpenArena outgoing,Unofficial 
27960–27969,,Yes,"Activision's Enemy Territory and id Software's Quake III Arena, Quake III and Quake Live and some ioquake3 derived games, such as Urban Terror (OpenArena incoming)",Unofficial 
28001,,,Starsiege: Tribes[citation needed],Unofficial 
28015,,Yes,Rust(video game)[341],Unofficial 
28016,,Yes,Rust RCON(video game)[342],Unofficial 
28260,Yes,,Palo Alto Networks' Panorama HA-1 backup unencrypted sync port.[25],Unofficial 
28443,Yes,,"Palo Alto Networks' Panorama-to-managed devices software updates, PAN-OS 8.0 and later.[182]",Unofficial 
28769,Yes,,Palo Alto Networks' Panorama HA unencrypted sync port.[25],Unofficial 
28770,Yes,,Palo Alto Networks' Panorama HA-1 backup sync port.[25],Unofficial 
28770–28771,,Yes,"AssaultCube Reloaded, a video game based upon a modification of AssaultCube[citation needed]",Unofficial 
28785–28786,,Yes,Cube 2: Sauerbraten[343],Unofficial 
28852,Yes,Yes,Killing Floor[citation needed],Unofficial 
28910,Yes,Yes,Nintendo Wi-Fi Connection[344],Unofficial 
28960,Yes,Yes,Call of Duty; Call of Duty: United Offensive; Call of Duty 2; Call of Duty 4: Modern Warfare;[citation needed] Call of Duty: World at War (PC platform)[345],Unofficial 
29000,?,?,"Perfect World, an adventure and fantasy MMORPG[citation needed]",Unofficial 
29070,Yes,Yes,Jedi Knight: Jedi Academy by Ravensoft[citation needed],Unofficial 
29900–29901,Yes,Yes,Nintendo Wi-Fi Connection[344],Unofficial 
29920,Yes,Yes,Nintendo Wi-Fi Connection[344],Unofficial 
30000,,Yes,XLink Kai P2P,Unofficial 
,,Yes,Minetest server default port[346],Unofficial 
30033,Yes,No,TeamSpeak 3 File Transfer[306],Unofficial 
30564,Yes,,Multiplicity: keyboard/mouse/clipboard sharing software[citation needed],Unofficial 
31337 ,Yes,,Back Orifice and Back Orifice 2000 remote administration tools[347][348],Unofficial 
,Yes,Yes,"ncat, a netcat alternative[349]",Unofficial 
31416,?,?,BOINC RPC[350],Unofficial 
31438,Yes,,Rocket U2[351],Unofficial 
31457,Yes,,TetriNET,Official 
32137,Yes,Yes,"Immunet Protect (UDP in version 2.0,[352] TCP since version 3.0[353])",Unofficial 
32400,Yes,,Plex Media Server[354],Official 
32764,Yes,,"A backdoor found on certain Linksys, Netgear and other wireless DSL modems/combination routers[355]",Unofficial 
32887,Yes,,"Ace of Spades, a multiplayer FPS video game[citation needed]",Unofficial 
32976,Yes,,"LogMeIn Hamachi, a VPN application; also TCP port 12975 and SSL (TCP 443).[356]",Unofficial 
33434,Yes,Yes,traceroute,Official 
33848,,Yes,"Jenkins, a continuous integration (CI) tool[357][358]",Unofficial 
34000,,Yes,"Infestation: Survivor Stories (formerly known as The War Z), a multiplayer zombie video game[verification needed]",Unofficial 
34197,No,Yes,"Factorio, a multiplayer survival and factory-building game[359]",Unofficial 
35357,Yes,,OpenStack Identity (Keystone) administration[360][self-published source?],Official 
36330,Yes,,Folding@home Control Port,Unofficial 
37008,,Yes,TZSP intrusion detection[citation needed],Unofficial 
40000,Yes,Yes,SafetyNET p – a real-time Industrial Ethernet protocol,Official 
41121,Yes,Yes,Tentacle Server[361] - Pandora FMS,Official 
41794,Yes,Yes,Crestron Control Port[362] - Crestron Electronics,Official 
41795,Yes,Yes,Crestron Terminal Port[363] - Crestron Electronics,Official 
41796,Yes,No,Crestron Secure Control Port[364] - Crestron Electronics,Official 
41797,Yes,No,Crestron Secure Terminal Port[365] - Crestron Electronics,Official 
43110,Yes,,ZeroNet web UI default port[citation needed],Unofficial 
43594–43595,?,?,RuneScape[366],Unofficial 
44405,Yes,,Mu Online Connect Server[citation needed],Unofficial 
44818,Yes,Yes,EtherNet/IP explicit messaging,Official 
47808–47823,Yes,Yes,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16),Official 
49151,Reserved,Reserved,Reserved[1],Official 
49152–65535,Yes,No,Certificate Management over CMS[368] ,
49160,Yes,,Palo Alto Networks' Panorama.[182] ,
49190,Yes,,Palo Alto Networks' Panorama.[182] ,
60000–61000,Port 22,Yes,Range from which Mosh – a remote-terminal application similar to SSH – typically assigns ports for ongoing sessions between Mosh servers and Mosh clients.[369] ,
64738,Yes,Yes,Mumble[370],
